date,mktrf,smb,hml,rf,umd
19611018,0.004700,-0.002200,0.002500,0.00008,0.000500
19611019,0.002100,-0.003900,-0.000100,0.00008,0.002500
19611020,0.000200,-0.000900,-0.000700,0.00008,0.003100
19611023,-0.006100,-0.000800,0.000600,0.00008,0.002500
19611024,-0.001500,-0.002400,-0.002200,0.00008,0.001900
19611025,0.004800,-0.002200,-0.002200,0.00008,-0.001400
19611026,0.002100,-0.000900,-0.001200,0.00008,0.001100
19611027,-0.001400,0.000800,0.001000,0.00008,-0.002900
19611030,0.001000,-0.000300,0.002100,0.00008,-0.001200
19611031,0.003000,-0.001400,-0.000100,0.00008,0.000700
19611101,0.002100,0.000700,-0.000400,0.00008,0.001000
19611102,0.005000,-0.000800,-0.001800,0.00008,-0.002200
19611103,0.005700,0.000700,-0.000400,0.00008,0.003800
19611106,0.007900,-0.001100,-0.003500,0.00008,0.000100
19611108,0.011700,0.000800,-0.001000,0.00008,-0.004400
19611109,-0.000200,0.001800,0.000600,0.00008,0.001700
19611110,0.004400,0.002500,-0.005000,0.00008,0.002000
19611113,0.003300,0.003000,-0.006100,0.00008,0.000600
19611114,0.005400,-0.000800,-0.004100,0.00008,0.000600
19611115,-0.000300,-0.001000,-0.000900,0.00008,-0.001000
19611116,-0.000200,0.000400,-0.002100,0.00008,0.006400
19611117,0.000200,0.001200,0.001300,0.00008,0.002200
19611120,0.001600,-0.001200,0.000700,0.00008,0.003000
19611121,0.000800,0.001400,-0.000400,0.00008,0.002900
19611122,-0.000700,0.002000,0.002700,0.00008,0.002900
19611124,0.002500,0.003500,0.000400,0.00008,0.000100
19611127,-0.000200,0.001000,0.000600,0.00008,0.003100
19611128,0.000000,0.001100,0.000800,0.00008,0.002700
19611129,-0.000600,-0.002700,0.002500,0.00008,-0.000600
19611130,-0.004800,-0.000700,0.004600,0.00008,-0.001800
19611201,0.006000,0.000500,0.000300,0.00009,-0.004500
19611204,0.002200,-0.000900,0.003800,0.00009,-0.000700
19611205,-0.001200,-0.003200,-0.000100,0.00009,-0.001000
19611206,0.001200,-0.002400,0.001600,0.00009,-0.001200
19611207,-0.003800,0.001500,0.001600,0.00009,0.000600
19611208,0.004600,-0.002700,-0.000900,0.00009,0.000200
19611211,0.003700,-0.002900,0.002500,0.00009,-0.003000
19611212,0.003000,-0.003000,-0.002200,0.00009,-0.004000
19611213,-0.001600,0.001000,-0.001500,0.00009,-0.001200
19611214,-0.007200,-0.001900,0.004300,0.00009,-0.002500
19611215,-0.000300,0.000800,-0.000300,0.00009,-0.001800
19611218,-0.003800,-0.000300,0.004000,0.00009,-0.000600
19611219,-0.006500,0.002600,-0.000200,0.00009,0.001200
19611220,-0.001900,0.003800,-0.000800,0.00009,0.001400
19611221,-0.003400,0.001900,0.003100,0.00009,-0.001500
19611222,0.000400,-0.000100,0.001500,0.00009,-0.004800
19611226,0.000600,-0.003000,0.005300,0.00009,-0.002500
19611227,0.007900,-0.002300,-0.004000,0.00009,-0.002700
19611228,0.000100,-0.001000,-0.003400,0.00009,0.000600
19611229,-0.001600,0.002200,0.001900,0.00009,-0.001300
19620102,-0.008000,0.008700,0.005800,0.00011,-0.009200
19620103,0.002400,0.002100,0.009700,0.00011,-0.008700
19620104,-0.008300,0.000100,0.006600,0.00011,-0.004200
19620105,-0.013400,0.000800,0.003200,0.00011,-0.005100
19620108,-0.007500,0.002100,0.003200,0.00011,-0.002500
19620109,0.000200,-0.001100,0.003400,0.00011,0.004000
19620110,-0.002400,0.000100,-0.002000,0.00011,-0.000200
19620111,0.006100,-0.000500,0.000800,0.00011,0.002800
19620112,0.003300,0.001800,0.002500,0.00011,0.004000
19620115,-0.002400,0.000700,0.000700,0.00011,0.001500
19620116,-0.005300,0.001800,0.000400,0.00011,-0.002100
19620117,-0.010100,0.002500,0.003900,0.00011,-0.002300
19620118,0.000500,0.001400,-0.000300,0.00011,-0.000900
19620119,0.005600,0.004100,0.002300,0.00011,0.004000
19620122,-0.000200,-0.001000,-0.001600,0.00011,0.002400
19620123,-0.006900,0.001300,0.001000,0.00011,-0.002100
19620124,0.002000,-0.003900,0.000800,0.00011,-0.000800
19620125,-0.001300,0.001800,0.002800,0.00011,0.000300
19620126,-0.002900,-0.000300,0.005200,0.00011,-0.004200
19620129,-0.003300,-0.002300,0.003700,0.00011,0.000200
19620130,0.003300,-0.001000,0.002400,0.00011,0.001400
19620131,0.009400,-0.001400,-0.002600,0.00011,0.001600
19620201,0.005500,-0.005400,0.002200,0.00011,0.004200
19620202,0.007700,-0.002500,0.000100,0.00011,-0.000300
19620205,0.001600,0.000300,0.000600,0.00011,-0.001100
19620206,0.002200,0.000400,-0.002200,0.00011,-0.002900
19620207,0.007000,-0.002200,0.001800,0.00011,-0.000800
19620208,0.001800,0.000800,-0.001600,0.00011,-0.004400
19620209,-0.001000,0.000400,-0.001300,0.00011,0.002200
19620212,-0.000400,-0.000300,0.003000,0.00011,-0.000700
19620213,0.000200,0.002000,0.000100,0.00011,0.002500
19620214,-0.000500,-0.000100,0.001200,0.00011,0.001700
19620215,0.004200,-0.003200,0.002700,0.00011,-0.000300
19620216,-0.002300,0.002600,0.001300,0.00011,-0.000900
19620219,-0.002400,-0.001900,0.003900,0.00011,-0.003100
19620220,0.003300,-0.002300,0.001000,0.00011,-0.005500
19620221,-0.004900,0.001500,-0.001300,0.00011,0.001100
19620223,-0.002100,-0.000700,0.000400,0.00011,0.001400
19620226,-0.005000,-0.001000,0.000300,0.00011,-0.001600
19620227,0.001400,-0.001200,-0.000800,0.00011,0.000700
19620228,0.001600,0.001600,-0.003300,0.00011,-0.001400
19620301,0.003200,-0.000100,-0.000600,0.00009,-0.000900
19620302,-0.000700,0.002900,0.000000,0.00009,0.000200
19620305,-0.002200,0.001300,-0.002100,0.00009,0.001200
19620306,-0.003300,0.003500,-0.002200,0.00009,0.000800
19620307,-0.001200,-0.000100,-0.002000,0.00009,0.001700
19620308,0.007300,-0.000800,-0.002700,0.00009,-0.004200
19620309,0.002900,0.001900,-0.001000,0.00009,0.003700
19620312,-0.000200,0.002300,-0.002800,0.00009,0.000100
19620313,0.002800,-0.003000,0.001800,0.00009,-0.004600
19620314,0.004000,-0.002700,-0.001000,0.00009,0.000900
19620315,0.001700,-0.001000,-0.001100,0.00009,0.004600
19620316,-0.000800,0.001500,-0.000400,0.00009,0.003000
19620319,-0.001900,0.000200,0.001400,0.00009,0.001100
19620320,-0.002600,-0.000900,0.000800,0.00009,0.000500
19620321,-0.002100,0.000200,0.000800,0.00009,0.003700
19620322,-0.001400,0.004000,-0.003600,0.00009,0.004400
19620323,0.000800,-0.000700,-0.002100,0.00009,0.001200
19620326,-0.007600,0.002200,-0.001400,0.00009,-0.003300
19620327,-0.002700,-0.001200,0.003000,0.00009,0.000400
19620328,0.004900,-0.001000,0.001500,0.00009,-0.001700
19620329,-0.000900,0.001300,-0.002000,0.00009,0.000800
19620330,-0.006600,-0.003500,-0.000100,0.00009,0.002300
19620402,-0.003100,0.000000,-0.001300,0.00011,0.001300
19620403,-0.008300,-0.001100,0.000000,0.00011,-0.000900
19620404,-0.005400,-0.000500,0.000600,0.00011,0.001600
19620405,0.006100,-0.001200,-0.000500,0.00011,0.002700
19620406,-0.000900,0.002200,0.000500,0.00011,0.004500
19620409,-0.007900,-0.003500,-0.001000,0.00011,0.002400
19620410,0.003200,-0.001300,0.000300,0.00011,-0.000100
19620411,-0.002000,0.002200,0.000700,0.00011,-0.003300
19620412,-0.010700,-0.000900,0.000000,0.00011,-0.002100
19620413,0.001300,-0.001800,0.001100,0.00011,-0.000200
19620416,-0.003800,-0.001500,0.001400,0.00011,0.006300
19620417,0.005100,-0.004000,0.002400,0.00011,-0.000500
19620418,0.005400,0.001000,0.002200,0.00011,0.001900
19620419,0.004800,0.001200,-0.001800,0.00011,0.001100
19620423,-0.001300,0.000900,-0.005200,0.00011,0.005600
19620424,-0.001200,0.001400,-0.001100,0.00011,0.003200
19620425,-0.011400,0.000900,0.000800,0.00011,0.005200
19620426,-0.009600,-0.001900,-0.001300,0.00011,0.001700
19620427,-0.010900,0.000900,0.003700,0.00011,-0.002500
19620430,-0.016900,-0.001700,0.000700,0.00011,0.002100
19620501,0.008100,-0.001100,0.002100,0.00011,-0.006600
19620502,0.004700,0.002900,0.000400,0.00011,-0.000700
19620503,0.008200,-0.004100,-0.001900,0.00011,0.000000
19620504,-0.004800,-0.000600,-0.001300,0.00011,0.006400
19620507,-0.003100,-0.002000,0.003000,0.00011,0.001900
19620508,-0.012000,-0.001600,0.004600,0.00011,0.000500
19620509,-0.013200,0.001500,0.001500,0.00011,0.002400
19620510,-0.011000,-0.002800,0.000800,0.00011,-0.002000
19620511,-0.014700,-0.001000,0.003600,0.00011,-0.002700
19620514,0.007600,0.000000,0.000200,0.00011,-0.005400
19620515,0.017600,0.003500,-0.002800,0.00011,0.002400
19620516,-0.000700,-0.003300,0.001400,0.00011,0.004800
19620517,-0.006300,-0.002300,0.003300,0.00011,0.008000
19620518,-0.001200,-0.001900,0.000200,0.00011,0.004400
19620521,-0.003900,0.000500,-0.000600,0.00011,0.000700
19620522,-0.020100,-0.000800,0.001400,0.00011,0.005600
19620523,-0.020000,-0.006700,0.007000,0.00011,0.003600
19620524,-0.008800,-0.004100,0.004600,0.00011,0.001500
19620525,-0.018900,-0.004700,0.001800,0.00011,-0.002000
19620528,-0.070000,0.007000,0.015600,0.00011,0.004300
19620529,0.049500,-0.038300,-0.015500,0.00011,-0.012500
19620531,0.027800,0.023900,-0.003000,0.00011,-0.006600
19620601,-0.003300,0.002700,0.001700,0.00009,0.006300
19620604,-0.036100,-0.004500,0.009400,0.00009,0.016100
19620605,0.004800,-0.006500,0.001600,0.00009,0.003700
19620606,0.014200,0.004500,-0.000200,0.00009,0.004700
19620607,0.000100,0.004400,-0.002200,0.00009,0.006800
19620608,0.000400,0.000600,-0.001600,0.00009,0.000600
19620611,-0.010900,-0.000900,0.006400,0.00009,0.007700
19620612,-0.025900,-0.003200,0.006100,0.00009,0.007500
19620613,-0.015800,-0.003200,0.002600,0.00009,0.002100
19620614,-0.021000,-0.003800,0.006200,0.00009,0.002500
19620615,0.029900,-0.002900,-0.005500,0.00009,-0.004800
19620618,-0.004200,0.004800,0.002700,0.00009,0.009100
19620619,-0.002600,-0.001100,0.002000,0.00009,0.001400
19620620,-0.014000,0.003700,0.001500,0.00009,0.007800
19620621,-0.022400,0.001300,0.005800,0.00009,0.006400
19620622,-0.017000,-0.001900,-0.004300,0.00009,0.007700
19620625,-0.003400,-0.003500,-0.007700,0.00009,-0.005600
19620626,-0.003700,0.006400,0.003800,0.00009,0.006000
19620627,0.005400,-0.005000,-0.002800,0.00009,-0.004500
19620628,0.033900,-0.002200,-0.002400,0.00009,-0.004600
19620629,0.006100,0.003600,0.002700,0.00009,-0.002600
19620702,0.020700,-0.005800,-0.007500,0.00013,-0.006600
19620703,0.011400,0.002000,-0.004100,0.00013,-0.005400
19620705,0.006000,-0.001300,0.000300,0.00013,-0.000100
19620706,-0.010800,-0.000600,0.006700,0.00013,0.010600
19620709,0.006700,-0.000800,-0.003900,0.00013,-0.004000
19620710,0.012500,0.013200,-0.000700,0.00013,-0.004000
19620711,0.009800,0.002000,-0.006700,0.00013,-0.012000
19620712,0.005300,0.010700,-0.002800,0.00013,-0.005300
19620713,-0.003000,0.003600,-0.003700,0.00013,0.002600
19620716,0.000100,0.002900,-0.006900,0.00013,-0.001100
19620717,-0.017700,-0.001500,0.009800,0.00013,0.015800
19620718,-0.010300,-0.003100,0.003500,0.00013,0.005500
19620719,0.003900,0.000600,-0.003200,0.00013,-0.000500
19620720,0.006100,-0.003700,-0.000400,0.00013,-0.002600
19620723,-0.000600,0.002000,-0.003400,0.00013,-0.000500
19620724,-0.008400,0.000400,0.004500,0.00013,0.010700
19620725,0.001700,-0.004300,-0.002300,0.00013,0.000300
19620726,0.004500,0.000900,-0.002000,0.00013,-0.002100
19620727,0.007300,-0.002600,-0.001300,0.00013,-0.003600
19620730,0.010100,-0.000600,-0.005200,0.00013,-0.005000
19620731,0.006300,0.000600,-0.003700,0.00013,0.000100
19620801,-0.007400,0.001500,0.004800,0.00010,0.003400
19620802,0.003500,-0.000200,-0.006400,0.00010,-0.002300
19620803,0.002100,-0.000700,0.002600,0.00010,0.001400
19620806,-0.006300,0.001200,0.003000,0.00010,0.004600
19620807,-0.006100,-0.000500,0.002100,0.00010,0.006600
19620808,0.003300,0.000400,-0.001800,0.00010,-0.006400
19620809,-0.001200,0.001300,0.001000,0.00010,0.007100
19620810,0.001600,-0.001200,0.001100,0.00010,-0.000400
19620813,0.002100,0.000300,-0.002600,0.00010,-0.002700
19620814,0.009900,-0.003000,-0.005200,0.00010,-0.001400
19620815,0.007100,0.004400,-0.001000,0.00010,-0.011800
19620816,0.000400,0.005200,-0.004900,0.00010,-0.002500
19620817,0.006100,-0.001000,-0.003200,0.00010,-0.005000
19620820,0.006000,0.002900,-0.003600,0.00010,-0.004400
19620821,-0.003600,-0.002000,0.003800,0.00010,0.003700
19620822,0.011700,0.000100,-0.003200,0.00010,-0.009000
19620823,-0.001200,-0.000900,0.001000,0.00010,0.003400
19620824,-0.001300,0.002900,0.000000,0.00010,-0.001100
19620827,-0.000500,0.000800,0.000200,0.00010,0.000800
19620828,-0.011100,-0.002700,0.003600,0.00010,0.008500
19620829,-0.001800,-0.000200,0.000700,0.00010,0.002400
19620830,-0.000100,0.001400,-0.002600,0.00010,0.004800
19620831,0.008100,0.001900,-0.001600,0.00010,-0.005000
19620904,-0.009700,0.000500,0.003200,0.00011,0.007400
19620905,-0.007100,-0.002900,0.004900,0.00011,0.003900
19620906,0.003700,-0.000300,-0.001800,0.00011,0.001900
19620907,0.000100,-0.000700,0.001200,0.00011,0.001700
19620910,0.000700,-0.003600,-0.001600,0.00011,0.002800
19620911,0.002500,-0.001900,-0.002000,0.00011,-0.002100
19620912,0.004300,-0.000300,-0.003200,0.00011,-0.001000
19620913,-0.002500,-0.001400,0.001800,0.00011,0.002300
19620914,0.003000,-0.001700,0.001100,0.00011,-0.003500
19620917,0.002600,0.000400,-0.007500,0.00011,-0.003100
19620918,-0.000700,0.000400,-0.001900,0.00011,0.001200
19620919,-0.001900,-0.002800,0.000600,0.00011,0.003900
19620920,-0.006700,-0.000600,0.000900,0.00011,0.006100
19620921,-0.014400,-0.003400,0.005500,0.00011,0.003400
19620924,-0.018500,-0.001600,0.008400,0.00011,0.000500
19620925,0.005400,-0.000500,-0.004100,0.00011,-0.004400
19620926,-0.014100,-0.002500,0.008800,0.00011,0.006600
19620927,-0.006500,-0.000300,0.003900,0.00011,0.001000
19620928,0.006700,-0.002400,-0.004800,0.00011,0.001300
19621001,-0.012800,-0.002600,0.004500,0.00011,0.003400
19621002,0.010400,-0.001900,-0.005900,0.00011,-0.002900
19621003,0.001400,-0.001400,0.004500,0.00011,0.003100
19621004,0.008000,-0.004400,-0.002100,0.00011,-0.002200
19621005,0.006100,-0.000600,-0.001800,0.00011,-0.000800
19621008,0.000100,0.001600,0.001000,0.00011,0.000200
19621009,0.003000,-0.001300,-0.002700,0.00011,-0.001800
19621010,-0.000100,0.001100,-0.000700,0.00011,0.003000
19621011,-0.003000,-0.001200,0.000900,0.00011,0.001700
19621012,-0.001800,-0.001900,0.003000,0.00011,-0.000600
19621015,0.004600,-0.002300,-0.003700,0.00011,-0.003200
19621016,-0.003200,-0.001300,0.002800,0.00011,0.008000
19621017,-0.004600,-0.003900,0.003000,0.00011,0.002300
19621018,-0.009400,-0.001900,0.000200,0.00011,0.008300
19621019,-0.013500,-0.001000,0.004400,0.00011,0.001500
19621022,-0.011700,-0.005500,0.003300,0.00011,-0.003400
19621023,-0.026800,-0.000900,0.010300,0.00011,0.000000
19621024,0.028300,-0.014500,-0.013700,0.00011,-0.012900
19621025,-0.007700,0.005500,0.010500,0.00011,0.006500
19621026,-0.003000,-0.002600,0.002400,0.00011,0.008600
19621029,0.021900,0.002100,-0.006000,0.00011,-0.004700
19621030,0.014900,-0.001000,-0.004800,0.00011,-0.006000
19621031,-0.000100,-0.000500,0.002700,0.00011,0.006400
19621101,0.010100,-0.002400,-0.003200,0.00010,-0.007000
19621102,0.010700,0.000500,-0.002500,0.00010,-0.003000
19621105,0.010300,0.001600,-0.000700,0.00010,-0.004000
19621107,0.006900,0.000800,0.002300,0.00010,-0.003700
19621108,-0.005900,0.001900,0.006900,0.00010,0.002000
19621109,0.009800,0.002600,0.001900,0.00010,-0.009500
19621112,0.013800,0.007200,0.000800,0.00010,-0.018900
19621113,-0.001900,-0.000200,-0.001000,0.00010,0.003500
19621114,0.012000,0.002200,-0.001400,0.00010,-0.007400
19621115,-0.002700,0.000200,0.001100,0.00010,0.004300
19621116,0.003000,-0.001000,0.002000,0.00010,-0.001500
19621119,-0.004700,-0.002000,0.002600,0.00010,0.005200
19621120,0.009900,-0.003800,0.004400,0.00010,-0.001000
19621121,0.006900,0.001900,-0.001400,0.00010,-0.003200
19621123,0.011700,-0.000800,-0.000100,0.00010,-0.009100
19621126,-0.002800,0.000800,-0.001100,0.00010,-0.000800
19621127,0.007100,0.005300,-0.000600,0.00010,-0.009700
19621128,0.007400,0.004600,-0.003900,0.00010,-0.008700
19621129,0.004400,0.001400,-0.003000,0.00010,-0.003000
19621130,-0.002200,0.002600,0.005100,0.00010,0.002200
19621203,-0.004000,-0.000100,0.002000,0.00012,0.007900
19621204,0.010800,-0.000500,-0.001700,0.00012,-0.006200
19621205,0.004100,-0.000900,-0.004800,0.00012,0.003700
19621206,0.000800,-0.000600,-0.003600,0.00012,0.003800
19621207,0.002000,-0.005300,-0.001400,0.00012,0.007900
19621210,-0.013000,-0.005700,-0.000500,0.00012,0.012700
19621211,0.000400,-0.003400,0.003600,0.00012,0.001800
19621212,0.004600,0.000600,-0.000400,0.00012,-0.002200
19621213,-0.003600,-0.001700,0.001500,0.00012,0.008500
19621214,0.002000,-0.002600,0.000300,0.00012,0.001800
19621217,-0.003800,-0.001300,-0.003700,0.00012,0.008000
19621218,-0.004800,-0.006000,0.004300,0.00012,0.006000
19621219,0.007600,-0.004600,-0.001000,0.00012,-0.002800
19621220,0.003100,0.000000,0.000500,0.00012,-0.001300
19621221,-0.002300,-0.002300,0.002300,0.00012,0.005600
19621224,-0.000600,-0.000600,0.001300,0.00012,-0.001500
19621226,0.006100,-0.001000,0.002100,0.00012,-0.000400
19621227,-0.001600,-0.000300,0.000900,0.00012,0.003900
19621228,0.000500,-0.000600,-0.001400,0.00012,-0.000600
19621231,0.002300,-0.001400,0.003200,0.00012,0.001900
19630102,-0.005400,0.009500,0.003000,0.00011,-0.005000
19630103,0.016600,0.009900,-0.002500,0.00011,-0.019600
19630104,0.006800,0.006500,0.000000,0.00011,-0.006500
19630107,0.000600,0.003400,0.002800,0.00011,-0.001600
19630108,0.009000,-0.000300,0.002200,0.00011,-0.004200
19630109,-0.001600,0.001000,0.000800,0.00011,0.002400
19630110,0.001900,0.002100,-0.001100,0.00011,-0.001200
19630111,0.002500,-0.000400,-0.001500,0.00011,-0.000100
19630114,0.005700,0.000700,0.002200,0.00011,-0.006400
19630115,-0.001000,-0.000200,0.003400,0.00011,0.005000
19630116,-0.006900,0.001100,0.000000,0.00011,0.004600
19630117,0.006600,0.000700,-0.002200,0.00011,-0.003700
19630118,0.000200,0.000700,-0.000600,0.00011,0.003600
19630121,0.001400,-0.000100,-0.001900,0.00011,-0.000500
19630122,0.002600,0.004100,-0.000200,0.00011,-0.003100
19630123,0.002200,0.000900,0.003000,0.00011,-0.000100
19630124,0.001600,0.002300,0.002900,0.00011,0.002900
19630125,0.002500,-0.003600,0.003200,0.00011,0.001200
19630128,0.004000,-0.003900,0.001400,0.00011,-0.000900
19630129,0.000200,-0.003200,0.003600,0.00011,0.003100
19630130,-0.005600,-0.001300,0.001400,0.00011,0.002300
19630131,0.004400,-0.000700,0.000500,0.00011,-0.001700
19630201,0.001800,0.000900,0.003100,0.00012,0.002200
19630204,-0.002000,0.000300,-0.002200,0.00012,0.001700
19630205,-0.000700,-0.003400,0.003200,0.00012,0.002500
19630206,0.004800,0.002400,-0.001800,0.00012,0.000100
19630207,-0.002900,-0.000300,0.004600,0.00012,0.002900
19630208,0.000400,-0.000400,-0.000800,0.00012,0.000900
19630211,-0.005000,0.000800,0.005200,0.00012,0.000300
19630212,0.000400,-0.001300,0.000600,0.00012,-0.000400
19630213,0.004700,0.002800,0.005400,0.00012,-0.000900
19630214,0.003000,0.002100,0.001200,0.00012,0.000300
19630215,0.001400,-0.001100,-0.001200,0.00012,0.001700
19630218,0.001500,-0.002800,0.002200,0.00012,-0.000300
19630219,-0.004200,-0.000300,0.000000,0.00012,0.001100
19630220,-0.005100,0.000800,0.001000,0.00012,0.001200
19630221,0.001100,0.001000,-0.000100,0.00012,0.000000
19630225,-0.006000,0.001500,0.001600,0.00012,0.005500
19630226,0.000900,0.002400,-0.002100,0.00012,-0.002200
19630227,-0.006500,0.001000,0.001200,0.00012,0.003300
19630228,-0.011400,-0.001800,0.000400,0.00012,0.002900
19630301,-0.003400,-0.002800,0.001900,0.00011,0.002200
19630304,0.009100,0.000100,0.001100,0.00011,-0.003700
19630305,-0.000300,-0.003300,0.001000,0.00011,0.002900
19630306,0.001700,-0.002400,-0.000200,0.00011,0.001900
19630307,0.005800,-0.002100,-0.000400,0.00011,0.000800
19630308,0.001300,-0.000800,0.000800,0.00011,-0.000100
19630311,0.002100,-0.003200,-0.000400,0.00011,0.002800
19630312,0.002400,-0.001200,0.000400,0.00011,-0.000600
19630313,0.003100,-0.002000,0.003800,0.00011,0.001600
19630314,-0.004500,0.000900,-0.001800,0.00011,0.001000
19630315,0.003900,-0.004200,0.002700,0.00011,0.003400
19630318,-0.004400,-0.000600,-0.001100,0.00011,0.002800
19630319,-0.002300,-0.003100,0.001400,0.00011,0.003100
19630320,0.007100,-0.000700,0.003200,0.00011,0.000300
19630321,-0.001300,0.000200,0.000100,0.00011,0.002500
19630322,0.004400,-0.000500,0.003600,0.00011,0.002200
19630325,0.000300,-0.000600,0.001400,0.00011,0.001800
19630326,0.002600,-0.001900,0.000600,0.00011,-0.001700
19630327,0.004000,0.001500,-0.001700,0.00011,-0.005800
19630328,-0.001300,0.000800,0.000000,0.00011,0.000100
19630329,0.000000,0.000800,0.004100,0.00011,0.003200
19630401,0.003600,-0.001900,0.003300,0.00012,0.001100
19630402,-0.000300,-0.000200,0.000400,0.00012,0.004600
19630403,0.007100,-0.004300,-0.000900,0.00012,-0.003100
19630404,0.006200,-0.001600,-0.002800,0.00012,-0.004900
